id,text,aspect_category_now,ac_polarity
2498,Tuk Tuk un comfortable neighborhood joints mem se ek hai jhm aapko ptaa hai ki aap hmeshaa fair price pr good meal lemge।,"['food', 'ambience', 'price']","['positive', 'positive', 'positive']"
2469,"ek glass of Leaping Lizard, ek glass of prosecco, aur mussels mem sb khush the।",['food'],['positive']
567,"Food average thaa aur creme brulee awful thaa - sugar charred thaa, caramelized nhiim kiyaa gyaa thaa aur kerosene kii gmdh thii।",['food'],['negative']
3517,Food hmeshaa taaज़aa aur turmt served kiyaa gyaa thaa।,"['food', 'service']","['positive', 'positive']"
2069,maim jaantii hoom~ kyomki maim nearby mem rhtii hoom~।,['anecdotes/miscellaneous'],['neutral']
1599,yhm kaa pizza delicious hai।,['food'],['positive']
2860,merii poorii family horrified thii।,['anecdotes/miscellaneous'],['negative']
1092,Monthly basis pr maim aur mere friends ld़kiyom ke saath night out krte haim।,['anecdotes/miscellaneous'],['neutral']
2548,"Pizza and garlic knots bhii bhut achchhaa haim, maim ise kaaphii baar order krtaa hoom aur delivery hmeshaa super quick hotii hai!","['food', 'service']","['positive', 'positive']"
759,"paas ke great chinese food ke lie, aapke paas Wu Liang Ye aur Grand Sichuan sirph ek block door hai।",['food'],['positive']
3175,lekin kaun khtaa hai ki Murray's bhii service mem kuchh haim।,['service'],['neutral']
2209,"yh place vaakii mem trendy hai lekin ve ek restaurant ke sbse important part, food ke baare mem bhool ge haim।","['food', 'anecdotes/miscellaneous']","['negative', 'positive']"
2717,maim Red Eye mem phle kbhii bhii itnaa disappoint nhiim huaa।,['anecdotes/miscellaneous'],['positive']
1352,Chef ko slaam।,['food'],['positive']
1543,yh ek back room mem kiyaa jaanaa chaahie thaa - customers se door।,['anecdotes/miscellaneous'],['negative']
3537,"Service ko improve kiyaa jaa sktaa thaa lekin kul milaakr yh ek place hai jhm restaurant experience mem small things (Heavy, black, antique-seeming ke lie ek teapot) ke importance ko smjhaa jaataa hai।","['anecdotes/miscellaneous', 'service']","['positive', 'negative']"
3213,khushii hai ki aapke paas paying customers ko  baahr throw krne kii luxury hai।,['anecdotes/miscellaneous'],['neutral']
1743,"Pizza svaadisht hai- ve sste, jme, kte hue cheese ke bjaay fresh mozzarella kaa use krte haim jo most pizzaria's mem common hai। ",['food'],['positive']
1321,"yh relax krne ke lie ek uttm place hai aur food, New York city ke sbse achchhe places mem se ek hai।","['food', 'ambience']","['positive', 'positive']"
2907,"Service friendly hai, aur ismem kbhii bhii mdr aane mem aur getting a table mem koii problem nhiim hotii।",['service'],['positive']
1890,Atmosphere crowded thaa lekin yh ek great bistro-type vibe thaa।,['ambience'],['conflict']
2675,Check it out,['anecdotes/miscellaneous'],['positive']
2588,"sbse phle, waitress poorii trh se unattentive thii 2 times hmne use dekhaa (jo ki 6 tables vaale restaurant mem odd hai) aur hmne glt order paayaa।",['service'],['negative']
2234,Don't go.,['anecdotes/miscellaneous'],['negative']
3130,Food bhut jyaadaa oily thaa।,['food'],['negative']
3285,But they do.,['anecdotes/miscellaneous'],['neutral']
709,"haalmki kyaa achchhaa hai, ki prices bhut affordable hai aur saath hii, aur food really good hai।","['food', 'price']","['positive', 'positive']"
1198,Fish fresh hai lekin variety of fish ordinary se adhik kuchh bhii nhiim hai।,['food'],['conflict']
2380,"Look mujhe nhiim ptaa ki jin people ne reviews likhii hai, ve kbhii decent place pr ge haim (PLEASE SOMEOTHER PLACES ko TRY krem)।",['anecdotes/miscellaneous'],['neutral']
2250,Suan ne is loyalty ko chunautii dii hai।,['anecdotes/miscellaneous'],['neutral']
2302,"hmaaraa psmdiidaa meal ek pesto pizza hai, house salad, aur ek achchhii bottle of wine hai।",['food'],['positive']
973,"Ambiance aur music funky, jisko maim enjoy krtaa hoom।",['ambience'],['positive']
2132,"City mem food, drinks aur service spsht roop se srvshreshth mem se haim।","['food', 'service']","['positive', 'positive']"
231,maim vhm~ late afternoon mem apnii date ke saath bite size food aur refleshment ke lie gyaa।,['anecdotes/miscellaneous'],['neutral']
1184,"yh vaastv mem bhut achchhaa deal, consider krte hue hmem four dollars kaa pooraa off milaa hai।",['price'],['positive']
250,"maim area aur folks smjhtaa hoom~ aapko yhm~ romantic, alluring ambiance aur five star service jo ek sommlier ke featuring aur captain ke back waiters kii ek jtil maze ke lie aane kii j़roort nhiim hai - aap authentic foods, tastes, experiance ke lie aate haim।","['food', 'ambience', 'service']","['positive', 'positive', 'positive']"
3653,mere dost aur maim NY mem chhuttii pr the aur yh Chance ek dost dvaaraa referred kiyaa gyaa thaa।,['anecdotes/miscellaneous'],['neutral']
2988,"Last time jb maim yhm gyaa thaa, to waitress hmaaraa order lene ke baad vaaps nhiim aaii thii।",['service'],['negative']
3092,Try the tandoori salmon!,['food'],['positive']
3686,"Eating in, atmosphere ise bchaataa hai yh bhut htaashaapoorण experiance hai।","['anecdotes/miscellaneous', 'ambience']","['negative', 'positive']"
2139,hm mid-town mem is oasis ke lie kii baar lautemge।,['anecdotes/miscellaneous'],['positive']
2454,maim atmorphere @ peep psmd krtaa hoom~!,['ambience'],['positive']
1881,Enjoy!,['anecdotes/miscellaneous'],['positive']
633,We weren't!,['anecdotes/miscellaneous'],['neutral']
268,yh mere favorite restaurants mem se ek hai aur yh miss nhiim ho sktaa hai।,['anecdotes/miscellaneous'],['positive']
3613,(La Rosa ek jhoolte drvaaje dvaaraa Mexican restaurant Pacifico se jud़aa hai)।,['anecdotes/miscellaneous'],['neutral']
678,Other night hmaare paas $ 30 mem three course meal thaa aur sb kuchh delicious thaa - agr maim plate ko chaat kr clean kr paataa to maim krtaa।,['food'],['positive']
2690,kृpyaa aware rhe ki yh kevl CASH yaa AMEX hai!,['anecdotes/miscellaneous'],['neutral']
2930,mujhe is place se high expectations thii aur kuchh month phle hii is occasion ke lie advance mem reservation kraa lie the।,['anecdotes/miscellaneous'],['neutral']
2166,unhem warm serve kiyaa gyaa thaa aur ek soft fluffy interior diyaa gyaa thaa।,['food'],['positive']
887,hmaare table pr jo aayaa recognition aur stringy ke beyond jlaa diyaa gyaa।,['food'],['negative']
2448,mere paas Pad Thai thaa aur noodles chipchipaa thaa।,['food'],['negative']
1413,"Frankly, jb tum compare krte ho ki lunch mem yhm~ kyaa khaa skte ho, bnaam McDs se yaa city mem bhut se other sandwich shops haim, to koii comparison nhiim hai।",['food'],['positive']
3129,Hostess offensive hone ke kaarण rude ho gyii hai।,['service'],['negative']
2271,"ydi aap Haru's ke great food ke lie trs rhe haim, lekin apne Sake Bar se street kii or head kie hue, vaastv mem House Roll ke lie, wait building nhiim kr skte haim!","['food', 'service']","['positive', 'negative']"
2306,Food kmaal kaa hai।,['food'],['positive']
1975,Succulent steaks thoड़aa pkaa huaa aapke desired 'doneness' salads aur sides ke saath jo leafy road ko kill krne jaisaa nhiim dikhtaa hai।,['food'],['positive']
3699,"Lunch pickels and slaw ke saath, binaa kisii extra charge ke aayaa।",['price'],['positive']
2875,uchit prices pr saamaany wine.,"['food', 'price']","['positive', 'positive']"
2303,sbhii suvidhaapoorvk door tk delivered kr diyaa gyaa।,['service'],['positive']
2513,haalmki wine by the glass achchhii thii।,['food'],['positive']
458,achchhii Family ke lie paarmprik restaurant.,['anecdotes/miscellaneous'],['positive']
809,blki us price ke lie sky yaa water club mem terrace tk kii koshish kii homgii।,"['anecdotes/miscellaneous', 'price']","['neutral', 'negative']"
3655,"maimne bhii Change Mojito order kiyaa, jo is world se out thaa।",['food'],['positive']
2098,Okay service.,['service'],['neutral']
1624,kevl service ek chiij jo food se jyaadaa wonderful (jo exceptional) hai।,"['food', 'service']","['positive', 'positive']"
3209,maim is restaurant mem phir kbhii visit nhiim kroomgaa।,['anecdotes/miscellaneous'],['negative']
1907,Waitress ne glasses of wine ko suggest kiyaa jo food ke saath bhut achchhaa chlaa।,"['food', 'service']","['positive', 'positive']"
1557,"yaa sister, mere case mem!",['anecdotes/miscellaneous'],['neutral']
3408,maimne kii alg-alg Indian restaurants mem khaayaa hai।,['anecdotes/miscellaneous'],['neutral']
1535,"jb aap apnaa order dete haim to ve counter pr sbhii business kr skte haim, lekin unkaa food khtaa hai ki I love you।","['food', 'service']","['positive', 'negative']"
3202,"hm sushi ke baare mem bhut particular haim aur donom hr choice ke saath khush the jismem ceviche mix (special), crab dumplings, assorted sashimi, sushi aur rolls, do type ke sake, aur banana tempura shaamil hai।",['food'],['positive']
449,unke taaज़aa garlic yaa eggplant ke saath plain pizza ko aaज़maaye।,['food'],['positive']
1449,Don't go there!,['anecdotes/miscellaneous'],['negative']
927,"thiik hai, islie servers thod़aa clueless hokr chaarom or ghoomte haim, lekin unhem milne vaalii crowd ke lie enough se adhik servers haim - yh thiik hai, aapko bs unkaa attention paane ke lie ek small effort krne haim।",['service'],['conflict']
585,Good luck getting a table.,['anecdotes/miscellaneous'],['negative']
1927,"hmne ise binaa kisii recommendation ke jo vhm gyaa hai randomly uthaayaa, islie hm sure nhiim the ki kyaa expect krem।",['anecdotes/miscellaneous'],['neutral']
1367,merii trh apnii nose mt dekho ...,['anecdotes/miscellaneous'],['negative']
701,Planet Thai is great!,['anecdotes/miscellaneous'],['positive']
345,yh service khraab hai,['service'],['negative']
293,Just don't do it.,['anecdotes/miscellaneous'],['negative']
1720,Just ignore the trendy wannabes.,['anecdotes/miscellaneous'],['negative']
1494,"Takeout menu adhik italian dishes ko offer krne vaale expanded menu pr nj़r rkhne ke lie khtaa hai, maim imtjaar nhiim kr sktaa!",['food'],['positive']
1085,"Trust me, yh achchhaa hogaa, aur yh sbhii kuchh hii smy mem devour kr jaaem~ge।",['food'],['positive']
2636,merii girlfiends aur maim last night phir se O.G. mem khaayaa।,['anecdotes/miscellaneous'],['neutral']
1179,"I wish unkaa ek mere office ke paas hotaa, to maim roj jaataa।",['anecdotes/miscellaneous'],['positive']
1976,Finally!,['anecdotes/miscellaneous'],['positive']
1315,Amma ke lie money kaa sbse km value hai maimne pichhle 2 vrshom mem NYC mem yh experience kiyaa।,['price'],['negative']
3194,"Thai food kii baat hone pr maim sbse experienced person nhiim hoom, lekin meraa friend jo mujhe vhm le gyaa, vh hai।",['anecdotes/miscellaneous'],['neutral']
688,mujhe lgtaa hai ki yh ek pretty good spot hai ydi yh overpriced aur overrated n ho।,['price'],['negative']
2393,phir chaahe aapke aage two people hom yaa two hundred people hostess aapkaa name lemge aur aapko five minutes mem btaate haim।,['service'],['positive']
1278,haalmki pizza achchhaa hai।,['food'],['positive']
2201,Bottles of wine sstii aur achchhii hai।,"['price', 'food']","['positive', 'positive']"
624,aap bilkul bhii disapointed nhiim homge।,['anecdotes/miscellaneous'],['positive']
3252,Walk-ins are risky too.,['anecdotes/miscellaneous'],['negative']
620,"100 se adhik different beers guest ko offer kii jaatii hai, taaki mere husband bhut khush ho ske aur food delicious bn ske, agr mujhe dish recommend krnii ho, to yh pumkin tortelini honii chaahie।",['food'],['positive']
3541,"jb tk hm n khem, vo hmem dinner special n dem।",['service'],['negative']
865,aapke paas crabmeat lasagna aur dessert ke lie chocolate bread pudding honaa chaahie jo is world mem alg hai।,['food'],['positive']
375,"slaah ke shbd, pasta dishes ke lie room save krem aur aap tiramisu khaane tk kbhii n chhoड़e।",['food'],['positive']
2126,bhut achchhii service evm bhut achchhii prices.,"['service', 'price']","['positive', 'positive']"
2078,maim recently mem lunch ke lie kuchh co-workers ke saath is restaurants mem gyaa aur ek amazing time bitaayaa।,['anecdotes/miscellaneous'],['positive']
846,"Service impeccable aur unobtrusive thii - staff jaante haim ki unhem kyaa krnaa hai - apne menu ko jaanne ke lie, apnaa meal present krem aur apne needs ko attend krem।",['service'],['positive']
2158,Ess-A-Bagel (yaa to Sty-town yaa midtown) NY mem sbse achchhe baigel mem ek hai।,['food'],['positive']
1578,hmaaraa food bhii great thaa!,['food'],['positive']
1282,der se open (jb tk maim vhm~ gyaa thaa aur maim ek night person hoom~) huaa।,['anecdotes/miscellaneous'],['positive']
1319,"haalmki, sbse adhik annoying thing yh hai ki servers revenue ko trained krne ke lie hote haim।",['service'],['negative']
1175,"apnaa food praapt krne ke lie jaaem~, ek bench dhoomdhem, aur plate of dumplings ke saath kick back krem।",['anecdotes/miscellaneous'],['positive']
1115,"kृpyaa Filet Mignon ko aaj़maaem, yh abhii tk kaa sbse tender piece hai।",['food'],['positive']
3396,"hmaare paas sb kuchh pretty good thaa, lekin hm kevl ek baar vhm ge haim।",['food'],['positive']
34,"hm abhii bhii bar mem baithe the, jb hmne sangria piyaa thaa, lekin bar se door hone pr jb hm turned back hue, to $ 2 chlaa gyaa thaa, hmaare bgl ke logom ne khaa ki bartender ne ise liyaa thaa।",['anecdotes/miscellaneous'],['negative']
798,unke baare mem kuchh unhem holiday party ke saath busy kiyaa jaa rhaa hai।,['anecdotes/miscellaneous'],['negative']
395,Sake Menu ko overlooked nhiim kiyaa jaanaa chaahie!,['food'],['positive']
1838,maim atydhik recommend kroomgaa।,['anecdotes/miscellaneous'],['positive']
176,yh place great hai।,['anecdotes/miscellaneous'],['positive']
2138,"Theater district bhut se poor experiences ke saath, ek truely excellent find hai!",['anecdotes/miscellaneous'],['positive']
1472,yh Brooklyn mem sbse adhik overrated restaurants mem se ek hai।,['anecdotes/miscellaneous'],['negative']
1674,"pichhlii night 2 year anniversery ke lie vhm~ gyaa, aur sbhii utne impressed nhiim the।",['anecdotes/miscellaneous'],['negative']
1330,blki yh pathetic hai ki hmem baithne ke lie an hour se adhik time lgaa।,['service'],['negative']
763,"hmem turmt baithaayaa gyaa kyomki hmaare paas reservations thaa, haalmki after that service slow thii।",['service'],['conflict']
332,phle maim slightly skeptical mem thaa kyomki yh NYC ke middle mem ek sushi restaurant thaa।,['anecdotes/miscellaneous'],['neutral']
754,"yh vaastv mem service, achchhaa hai aur waiters friendly haim।",['service'],['positive']
2248,Suan ek recommendation thii ki mujhe khushii hai ki we heeded.,['anecdotes/miscellaneous'],['positive']
691,"Food bhut achchhaa thaa, lekin thoड़aa flavourless aur kuchh portions dessert ko milaakr chhotaa ho gyaa।",['food'],['conflict']
3363,hm month mem at least ek baar aate haim।,['anecdotes/miscellaneous'],['neutral']
999,"yh small street se door set kiyaa gyaa hai yh on hai, aur yhm~ koii traffic noise nhiim hai।",['ambience'],['positive']
2503,"yh place family ke lie bhii popular hai, islie ydi aap chhote bchchom ke wild animals kii trh loose running se bothered ho, to ise avoide krne ke lie late night tk aao।",['ambience'],['neutral']
1310,maim ise short rkhoom~gaa।,['anecdotes/miscellaneous'],['neutral']
940,mujhe aisaa lgaa ki maim Paris mem khaa rhaa hoom~।,['ambience'],['positive']
247,mere life ke adhikmsh smy Shanghai mem rhaa aur vhm kaa prmukh Green Bo restaurant kaa food mere lie comparable thaa।,"['anecdotes/miscellaneous', 'food']","['neutral', 'positive']"
2823,"maim Cafe St. Bart's ko unke food, ambience aur kmaal ke service ke lie atydhik recommend krtaa hoom।","['food', 'service', 'ambience']","['positive', 'positive', 'positive']"
3628,jbki yh ek special trip yogy nhiim hai।,['anecdotes/miscellaneous'],['negative']
349,Nice value.,['price'],['positive']
987,Wagner Park mem Gigino's bhut aanmdmy hai।,['anecdotes/miscellaneous'],['positive']
1611,aur yh quick thaa jo very important hai।,['service'],['positive']
2649,yh ek nice restaurant hai ydi aap business associates ke saath ek intimate dinner meeting ko host krne ke lie ek achchhe place kii tlaash kr rhe haim।,['anecdotes/miscellaneous'],['positive']
2396,sbhii NYU students is place ko psmd krte haim islie yh ek fun young atmosphere bnaataa hai।,['ambience'],['positive']
139,yhm~ kaa ek food (jo Cantonese hai) naam se great service detaa hai।,['food'],['positive']
841,"lekin, cooking ke baare mem kuchh bhii stands out nhiim krtaa hai।",['food'],['neutral']
3477,Joya decent food ke saath ek cool spot aur ek colorful huaa krtaa thaa - agr nhiim thaa to relaxed atmosphere thaa।,"['ambience', 'food']","['positive', 'positive']"
442,"agr yh problem hai, to McDonald's jaaem aur apne insides ko destroy krem।",['anecdotes/miscellaneous'],['negative']
90,Prix ​​Fixe menu prtyek penny ke lie worth hai aur aapko enough se adhik (donom quantity aur quality mem) miltaa hai।,"['food', 'price']","['positive', 'positive']"
298,maim yhm~ 3 times lunch ke lie aayaa hoom~ aur yh city mem meraa ek favorite hai।,['anecdotes/miscellaneous'],['positive']
1280,hmeshaa vyst lekin fast moving.,['ambience'],['conflict']
2790,bhut bad food ek hii heritage kaa nhiim thaa।,['food'],['negative']
323,"Chilean Sea Bass ke offering ko chhod़kr, menu mem sb achchhaa lg rhaa thaa, lekin server un specials ko offer up nhiim krte haim jo baahr board pr likhe ge the।","['food', 'service']","['conflict', 'negative']"
24,Sexy.,['anecdotes/miscellaneous'],['positive']
1891,"Food vaastv mem achchhaa thaa, mere paas onion soup thaa aur yh ab tk kaa best thaa।",['food'],['positive']
2980,maim picky nhiim hoom~ lekin yh actually gross thaa।,['food'],['negative']
3451,"kul milaakr, ek solid restaurant aur km se km $ 40pp (wine shit), ek solid deal bhii।","['anecdotes/miscellaneous', 'price']","['positive', 'positive']"
1551,"Since yh literally wall mem ek complete hole hai, islie yh phlii baar mem bit intimidating krne vaalaa hai, lekin jaise hii staff aapkaa friendly welcome krtaa hai, aap soon get over ho jaate haim- jo help chaahie vo paane yaa poochhne ke lie hesitate n krem।","['service', 'ambience']","['positive', 'negative']"
3146,"Dinner ke lie review ke aadhaar pr, yh ek aisaa place hai jiske lie maim phir se reconsider kroomgaa, lekin definitely phir se Dim Sum ke lie nhiim।",['food'],['conflict']
1492,"yhm tk ​​ki john's aur joe's ke corner ke aaspaas, yh place apne lie ek name bnaaegii।",['anecdotes/miscellaneous'],['positive']
2985,merii girlfriend ne mujhe other night mem quick bite krne ke lie convince kr liyaa।,['anecdotes/miscellaneous'],['neutral']
2536,despite the untasteful previous review...,['anecdotes/miscellaneous'],['neutral']
1826,"Sure, sbko unkaa favorite milaa lekin Sal ko jaanne lie New York ko jaane।",['anecdotes/miscellaneous'],['neutral']
96,mujhe lgtaa hai ki yh absolutely brilliant aur achchhii trh se smchaalit business operation hai।,['anecdotes/miscellaneous'],['positive']
3584,Also they were $15 each!,['price'],['negative']
93,"mere friends ne mhiinom tk iske baare mem itnaa hii bolaa, maimne finally come down year aur dine in krne kaa smy bnaayaa।",['anecdotes/miscellaneous'],['neutral']
2212,ydi aap achchhaa authentic Thai chaahte haim to yh place jaane kaa place nhiim hai।,['food'],['negative']
3426,maimne reservation paane kii recommend kii thii jbki hmne binaa reservation ke logom ko baithe dekhaa।,['anecdotes/miscellaneous'],['neutral']
1138,maim kevl ek chiij unkaa moderately enjoy kiyaa thaa jo Grilled Chicken special with Edamame Puree.,['food'],['neutral']
1461,yh utnaa achchhaa hai jitnaa neighborhood restaurants hotaa hai।,['anecdotes/miscellaneous'],['neutral']
128,"ydi aap kuchh roast duck, pork yaa chicken on rice with ginger chaahte haim, to unhem aaj़maaem!",['food'],['positive']
1008,"aap menu se order krtii hai, islie aap full experience ko missed kii huii feel krtii hai।",['anecdotes/miscellaneous'],['negative']
241,Manhattan Chinatown mem U S kaa sbse jyaadaa authentic Shanghainese restaurants hai।,['anecdotes/miscellaneous'],['positive']
1581,"hm every time jb bhii hm city mem homge, back jaaemge।",['anecdotes/miscellaneous'],['positive']
1815,hm pink pony psmd krte haim।,['anecdotes/miscellaneous'],['positive']
1746,islie fast khaaem aur khoob order krem।,['anecdotes/miscellaneous'],['neutral']
2124,Staff bhut milnsaar hai।,['service'],['positive']
2919,mujhe previous reviewer se agree honaa hai।,['anecdotes/miscellaneous'],['neutral']
2360,--Eat Club is a roving group of NYC gluttons,['anecdotes/miscellaneous'],['neutral']
3082,"ydi aap first opened hone pr vhm the, to is restaurent ko second chance dem।",['anecdotes/miscellaneous'],['positive']
1950,maim apne boyfriend ke saath Friday night ko reservation ke lie 8:00 bje Del Frisco's gyii।,['anecdotes/miscellaneous'],['neutral']
2803,"agr aapko Sakagura psmd hai,lekin aapko feel hotaa hai ki yh too much hai, to aap behtr hai ki Yokocho kaa upyog krem।",['anecdotes/miscellaneous'],['neutral']
1133,yhm~ dinner krke svym ko ek favor krem aur agr aap mujhse agree nhiim hai,['anecdotes/miscellaneous'],['positive']
3204,ek achchhe occasion yaa date ke lie great spot hai।,['anecdotes/miscellaneous'],['positive']
1728,aap is place pr kuchh wrong nhiim kr skte haim।,['anecdotes/miscellaneous'],['positive']
2801,Izakaya kaa bhut popular style (Sake-friendly dishes kaa chhotaa portion).,['food'],['positive']
2140,Hurley's ek Cheers jaisaa hai jhm everyone tumhaaraa naam jaante hai aur vo ACTUALLY glad hai ki tum aae।,['service'],['positive']
2447,Pretentious nhiim lekin bhut economical.,"['ambience', 'price']","['positive', 'positive']"
224,binaa overbearing ke food shaandaar aur service klaasii attentive hai।,"['food', 'service']","['positive', 'positive']"
2434,yh some roti rolls ko aaज़maane ke lie ek amazing place hai।,['food'],['positive']
459,Fresh ingredients aur sbkuchh order krne ko bnaa hai।,['food'],['positive']
3042,"hmem kbhii meal yaa tip charge krne mem koii problem nhiim huii hai, aur food jldii se delivered kiyaa gyaa thaa, lekin hm usse kevl few minutes walk pr hii rhte haim।",['service'],['positive']
152,Quick and friendly service.,['service'],['positive']
3062,Authentic bistro!,['anecdotes/miscellaneous'],['positive']
2426,"ve tasty haim, lekin maim kevl ek meat ke saath khaane kaa suggestion detaa hoom, kyomki ve average American digestive system ke saath achchhii trh se mesh nhiim krte haim।",['food'],['conflict']
225,kuchh pricey lekin heck.,['price'],['negative']
2424,"yh true hai, yh place cheap nhiim hai।",['price'],['negative']
494,"Hot dogs ko bhii try krem, ve snappy aur shaandaar haim।",['food'],['positive']
1033,Delivery is fast too.,['service'],['positive']
496,"Being from the South, mere area mem koii good delis nhiim hai aur PBS pr America bhr mem Foods dekhne ke dauraan mujhe Katz's Deli ke baare mem ptaa chlaa।",['anecdotes/miscellaneous'],['neutral']
2486,"The noise level was unbearable, conversation impossible.",['ambience'],['negative']
2307,Personal pans un hungry nights ke lie shii size hai।,['food'],['positive']
1646,Highly recommended is the Spicy Fried Clam Rolls and Spider Rolls.,['food'],['positive']
3255,sbse earlier aadmii jo restaurent pr comment kr rhaa thaa jo menu ke saath utnaa positive way mem utnaa experimenting nhiim dikhaa।,['anecdotes/miscellaneous'],['positive']
2229,It's convenient.,['anecdotes/miscellaneous'],['positive']
2615,ek lovely trip ke lie Bloom's kaa dhnyvaad।,['anecdotes/miscellaneous'],['positive']
318,agr aap laid back scene ko dekh rhe haim to atmosphere achchhaa hai aur weekend afternoon mem khrch honaa ek expensive triikaa hai।,"['ambience', 'price']","['positive', 'positive']"
895,"Oh hm~, mujhe kuchh probably nice khnaa chaahie thaa।",['anecdotes/miscellaneous'],['neutral']
198,"Ave B ke lie odd, n kevl odd, place electic crowd ko attarct krtaa hai।",['ambience'],['neutral']
2864,"jb hm Leon pr stumbled hue, to hmne sochaa ki hmem kaaphii gem mile haim, lekin hm certainly wrong the।",['anecdotes/miscellaneous'],['negative']
1269,yhm~ apnaa time waste krne ke bjaay: RESTAURANTS ko SUPPORT kro jo FOOD kaa dhyaan rkhte haim।,['anecdotes/miscellaneous'],['negative']
95,this is can became one of the NY Italian Food fare institutions.,['anecdotes/miscellaneous'],['neutral']
2062,bs Tamarind se  lunch krke vaaps aayaa aur yh excellent thaa।,['food'],['positive']
3557,"apne east mem 6vem neighbors ke oopr se head aur shoulders tk, taj mahal bhii food quality mem bhut comparable bhut adhik overpraised (aur underdeserving) baluchi's hai।",['food'],['positive']
1957,cheesecake ko aaज़maaem~!,['food'],['positive']
1542,"jaisaa ki hm sb baithkr subpar food khaa rhe the, manager ne apne kuchh employees ko msaalom ke glt containers for condiments ke lie gaalii diyaa aur unhem smjhaayaa ki ye containers kitne expensive the।","['service', 'food']","['negative', 'negative']"
55,"David, Daytona Beach, FL",['anecdotes/miscellaneous'],['neutral']
168,Perhaps.,['anecdotes/miscellaneous'],['neutral']
2328,bhut achchhaa Indian food aur service atulniiy hai।,"['food', 'service']","['positive', 'positive']"
3644,Go here.,['anecdotes/miscellaneous'],['positive']
1214,"ydi aap is area mem hai to 74th street pr jo 3 blocks door 2nd Ave, Bagel Shoppe ko aaज़maanaa chaahie।",['anecdotes/miscellaneous'],['positive']
1825,Rosario's ke binaa kisii doubt ke astitv mem sbse bd़ii pizzerias hai।,['anecdotes/miscellaneous'],['positive']
1538,hmne ek tuna melt order kiyaa - yh binaa cheese ke aayaa jismem bs ek tuna sandwich bnaa।,['food'],['negative']
2482,mukhy roop se chicken tikka aur naan aur dals psmd aayaa।,['food'],['positive']
791,Waiters attentive nhiim the bjaay unke jinkaa bill unke khaanaa khtm hone se phle hii table pr hii turned naa ho jaae।,['service'],['negative']
998,yhm~ restaurant Hudson ndii aur Statue of Liberty ke sumdr hre lawns mem dikhaayii detaa hai।,['ambience'],['positive']
2872,"merii ptnii aur maim hmeshaa young ko enjoy krte haim, hmeshaa achchhii trh se trained nhiim, lekin phir bhii friendly, staff, jinmem se sbhii jinkii story hai।",['service'],['conflict']
3281,hm aksr achchhaa restaurants psmd krte haim aur aksr baahr khaate hai lekin Kai se expensive paane kaa ek triikaa hai।,['price'],['negative']
2213,kitnaa great place hai।,['anecdotes/miscellaneous'],['positive']
3369,yh chhotaa Williamsburg spot hmeshaa pleasantly surprise krtaa hai।,['anecdotes/miscellaneous'],['positive']
3578,"jo log great food aur great service chaahte haim, unke lie Roxy ek AVOID krne kaa place hai!","['food', 'service']","['negative', 'negative']"
572,maimne best ravioli khaayaa thaa।,['food'],['positive']
2500,"jbki menu vishesh roop se groundbreaking nhiim hai, maimne ab tk jo kuchh bhii aaज़maayaa hai vh achchhii trh se executed aur tasty hai।",['food'],['conflict']
45,ab maim kii baar yhm~ aa chukaa hoom~ aur service hmeshaa outstanding rhii hai।,['service'],['positive']
1334,"us time tk hmaaraa ho gyaa thaa, tb tk night ke 1:00 bj chuke the।",['anecdotes/miscellaneous'],['neutral']
2392,"Spice ek great Thai food hai, inexpensive appetizers ko psmd krte hai।","['food', 'price']","['positive', 'positive']"
1791,"any sbhii review ko pdh़em, ve isko confirm kremge।",['anecdotes/miscellaneous'],['neutral']
1044,jb unhomne last time mujhe overcharged kiyaa thaa tb bhii maim vhm~ thaa।,['service'],['negative']
925,service chauks thii।,['service'],['positive']
1828,"vh n kevl apnaa homemade mozzarella bnaataa hai, blki hr pie altraa phresh rhtaa hai।",['food'],['positive']
327,"Great idea aur restaurant ke lie base, lekin details pr work krem, log jo yh sochte the kii yh achchhaa thaa, ko vaaps town shore pr jaane kii jroort thii aur taste krne ke lie dubaaraa sochne kii jroort thii।",['anecdotes/miscellaneous'],['conflict']
2831,"jb tum unke main dining room mem baith rhe ho, (jo shaandaar hand-painted high ceiling hai) to tum outside world ko kbhii nhiim jaanoge।",['ambience'],['positive']
3061,aap any  French Bistros ke smaan ek better dining experience praapt kr skte haim।,['anecdotes/miscellaneous'],['negative']
2102,"bm~kii ke bche dim sum, bhle hii Chinatown ke standards se pricey aur worth haim।","['food', 'price']","['positive', 'negative']"
2149,Good food.,['food'],['positive']
964,"Wait staff bhut friendly the, lekin adhik efficient nhiim the।",['service'],['positive']
766,jbki yh dim sum bhii bhut achchhaa thaa।,['food'],['positive']
2674,yh 19 year ke interns ke saath Sutton place ke roof pr rhne se achchhaa hai ki aap poorii night ribs mem rhem।,['anecdotes/miscellaneous'],['positive']
2501,Service hmeshaa se friendly aur efficient hai।,['service'],['positive']
994,Prices bhut achchhe haim।,['price'],['positive']
3075,shaandaar place.,['anecdotes/miscellaneous'],['positive']
3128,ve weekends pr 3 yaa adhik ke parties mem baithne se inkaar krte haim।,['service'],['negative']
2097,Usually 3 vs. 4 items per dish.,['food'],['neutral']
