id,text,aspect_category_now,ac_polarity
2941,अच्छे selection of wines सस्ते से महंगे तक है।,"['food', 'price']","['positive', 'conflict']"
362,"कुल मिलाकर good restaurant के साथ, क्लासिक अपस्केल Italian decor है।",['ambience'],['positive']
2921,Food से प्रभावित नहीं।,['food'],['negative']
1909,पूरा dining experience अतिउत्तम था!,['anecdotes/miscellaneous'],['positive']
1878,Wine selection (glass और bottle के साथ) शानदार है और मैं हमेशा उसके friends को reservation रखने को कहता हूँ अगर वो town में रहते हैं।,"['food', 'anecdotes/miscellaneous']","['positive', 'positive']"
858,Service highly refined है: हमारे seating में हमारे reservation से 35 मिनट की देरी हुई और maitre ने माफी मांगी और regularly हमें progress से अवगत कराया।,['service'],['positive']
3376,"Panang duck का order करें, यह शानदार है।",['food'],['positive']
173,"Food आम तौर पर very good है, हालांकि कभी-कभी मैं side orders में raw vegatables की freshness के बारे में सोचता था।",['food'],['conflict']
1836,"दो individuals के भद्दी service के अलावा, यह great है।",['service'],['conflict']
1703,What more can you ask for?,['anecdotes/miscellaneous'],['positive']
3564,Wondering कि हमारे पास best deal था जिसने हमने noticed किया कि इस विशेष स्थापना की प्रतीक्षा करने के लिए एक लाइन बनाई थी।,['anecdotes/miscellaneous'],['neutral']
1404,उनके पास शानदार prices में authentic Indian हैं।,"['food', 'price']","['positive', 'positive']"
645,आपको royality की तरह treat किया जाता है।,['service'],['positive']
3288,"यह अच्छा और quiet है, small लेकिन 6 (और अधिक). के लिए enough है।",['ambience'],['conflict']
1819,Ambiance- आरामदायक और स्टाइलिश।,['ambience'],['positive']
1144,मैंने Jimmy's Bronx Cafe में last month की तुलना में कभी इतना ज्यादा unwelcome महसूस नहीं किया है।,['anecdotes/miscellaneous'],['negative']
2639,"सौभाग्यवश हमने BBQ Salmon, Sea Bass और Crispy Duck के लिए जगह बचा लिया।",['food'],['positive']
1474,"हां, वे fancy ingredients का उपयोग करते हैं, लेकिन जबकि fancy ingredients अच्छे pizza के लिए नहीं बनते हैं जब तक कि कोई यह नहीं जान ले कि crust को कैसे सही किया जाए।",['food'],['negative']
1553,"बाहर से अंदर की ओर देखते हुए, कोई इस hole से wall में प्रवेश करने से hesitate करेगा (really, वह यही है)।",['ambience'],['negative']
2059,और हां Dal Bukhara इतना good है और सभी kababs भी good हैं।,['food'],['positive']
926,मैं यहां फिर से eating के लिए उत्सुक हूं।,['anecdotes/miscellaneous'],['positive']
2385,मैं यहां एक child की तरह आ रहा हूं और always taste के लिए वापस आता हूं।,['food'],['positive']
2498,Tuk Tuk उन comfortable neighborhood joints में से एक है जहां आपको पता है कि आप हमेशा fair price पर good meal लेंगे।,"['food', 'ambience', 'price']","['positive', 'positive', 'positive']"
2469,"एक glass of Leaping Lizard, एक glass of prosecco, और mussels में सब खुश थे।",['food'],['positive']
567,"Food average था और creme brulee awful था - sugar charred था, caramelized नहीं किया गया था और kerosene की गंध थी।",['food'],['negative']
3517,Food हमेशा ताज़ा और तुरंत served किया गया था।,"['food', 'service']","['positive', 'positive']"
2069,मैं जानती हूँ क्योंकि मैं nearby में रहती हूँ।,['anecdotes/miscellaneous'],['neutral']
1599,यहां का pizza delicious है।,['food'],['positive']
2860,मेरी पूरी family horrified थी।,['anecdotes/miscellaneous'],['negative']
1092,Monthly basis पर मैं और मेरे friends लड़कियों के साथ night out करते हैं।,['anecdotes/miscellaneous'],['neutral']
2548,"Pizza and garlic knots भी बहुत अच्छा हैं, मैं इसे काफी बार order करता हूं और delivery हमेशा super quick होती है!","['food', 'service']","['positive', 'positive']"
759,"पास के great chinese food के लिए, आपके पास Wu Liang Ye और Grand Sichuan सिर्फ एक block दूर है।",['food'],['positive']
3175,लेकिन कौन कहता है कि Murray's भी service में कुछ हैं।,['service'],['neutral']
2209,"यह place वाकई में trendy है लेकिन वे एक restaurant के सबसे important part, food के बारे में भूल गए हैं।","['food', 'anecdotes/miscellaneous']","['negative', 'positive']"
2717,मैं Red Eye में पहले कभी भी इतना disappoint नहीं हुआ।,['anecdotes/miscellaneous'],['positive']
1352,Chef को सलाम।,['food'],['positive']
1543,यह एक back room में किया जाना चाहिए था - customers से दूर।,['anecdotes/miscellaneous'],['negative']
3537,"Service को improve किया जा सकता था लेकिन कुल मिलाकर यह एक place है जहां restaurant experience में small things (Heavy, black, antique-seeming के लिए एक teapot) के importance को समझा जाता है।","['anecdotes/miscellaneous', 'service']","['positive', 'negative']"
3213,खुशी है कि आपके पास paying customers को  बाहर throw करने की luxury है।,['anecdotes/miscellaneous'],['neutral']
1743,"Pizza स्वादिष्ट है- वे सस्ते, जमे, कटे हुए cheese के बजाय fresh mozzarella का use करते हैं जो most pizzaria's में common है। ",['food'],['positive']
1321,"यह relax करने के लिए एक उत्तम place है और food, New York city के सबसे अच्छे places में से एक है।","['food', 'ambience']","['positive', 'positive']"
2907,"Service friendly है, और इसमें कभी भी अंदर आने में और getting a table में कोई problem नहीं होती।",['service'],['positive']
1890,Atmosphere crowded था लेकिन यह एक great bistro-type vibe था।,['ambience'],['conflict']
2675,Check it out,['anecdotes/miscellaneous'],['positive']
2588,"सबसे पहले, waitress पूरी तरह से unattentive थी 2 times हमने उसे देखा (जो कि 6 tables वाले restaurant में odd है) और हमने गलत order पाया।",['service'],['negative']
2234,Don't go.,['anecdotes/miscellaneous'],['negative']
3130,Food बहुत ज्यादा oily था।,['food'],['negative']
3285,But they do.,['anecdotes/miscellaneous'],['neutral']
709,"हालांकि क्या अच्छा है, कि prices बहुत affordable है और साथ ही, और food really good है।","['food', 'price']","['positive', 'positive']"
1198,Fish fresh है लेकिन variety of fish ordinary से अधिक कुछ भी नहीं है।,['food'],['conflict']
2380,"Look मुझे नहीं पता कि जिन people ने reviews लिखी है, वे कभी decent place पर गए हैं (PLEASE SOMEOTHER PLACES को TRY करें)।",['anecdotes/miscellaneous'],['neutral']
2250,Suan ने इस loyalty को चुनौती दी है।,['anecdotes/miscellaneous'],['neutral']
2302,"हमारा पसंदीदा meal एक pesto pizza है, house salad, और एक अच्छी bottle of wine है।",['food'],['positive']
973,"Ambiance और music funky, जिसको मैं enjoy करता हूं।",['ambience'],['positive']
2132,"City में food, drinks और service स्पष्ट रूप से सर्वश्रेष्ठ में से हैं।","['food', 'service']","['positive', 'positive']"
231,मैं वहाँ late afternoon में अपनी date के साथ bite size food और refleshment के लिए गया।,['anecdotes/miscellaneous'],['neutral']
1184,"यह वास्तव में बहुत अच्छा deal, consider करते हुए हमें four dollars का पूरा off मिला है।",['price'],['positive']
250,"मैं area और folks समझता हूँ आपको यहाँ romantic, alluring ambiance और five star service जो एक sommlier के featuring और captain के back waiters की एक जटिल maze के लिए आने की ज़रूरत नहीं है - आप authentic foods, tastes, experiance के लिए आते हैं।","['food', 'ambience', 'service']","['positive', 'positive', 'positive']"
3653,मेरे दोस्त और मैं NY में छुट्टी पर थे और यह Chance एक दोस्त द्वारा referred किया गया था।,['anecdotes/miscellaneous'],['neutral']
2988,"Last time जब मैं यहां गया था, तो waitress हमारा order लेने के बाद वापस नहीं आई थी।",['service'],['negative']
3092,Try the tandoori salmon!,['food'],['positive']
3686,"Eating in, atmosphere इसे बचाता है यह बहुत हताशापूर्ण experiance है।","['anecdotes/miscellaneous', 'ambience']","['negative', 'positive']"
2139,हम mid-town में इस oasis के लिए कई बार लौटेंगे।,['anecdotes/miscellaneous'],['positive']
2454,मैं atmorphere @ peep पसंद करता हूँ!,['ambience'],['positive']
1881,Enjoy!,['anecdotes/miscellaneous'],['positive']
633,We weren't!,['anecdotes/miscellaneous'],['neutral']
268,यह मेरे favorite restaurants में से एक है और यह miss नहीं हो सकता है।,['anecdotes/miscellaneous'],['positive']
3613,(La Rosa एक झूलते दरवाजे द्वारा Mexican restaurant Pacifico से जुड़ा है)।,['anecdotes/miscellaneous'],['neutral']
678,Other night हमारे पास $ 30 में three course meal था और सब कुछ delicious था - अगर मैं plate को चाट कर clean कर पाता तो मैं करता।,['food'],['positive']
2690,कृपया aware रहे कि यह केवल CASH या AMEX है!,['anecdotes/miscellaneous'],['neutral']
2930,मुझे इस place से high expectations थी और कुछ month पहले ही इस occasion के लिए advance में reservation करा लिए थे।,['anecdotes/miscellaneous'],['neutral']
2166,उन्हें warm serve किया गया था और एक soft fluffy interior दिया गया था।,['food'],['positive']
887,हमारे table पर जो आया recognition और stringy के beyond जला दिया गया।,['food'],['negative']
2448,मेरे पास Pad Thai था और noodles चिपचिपा था।,['food'],['negative']
1413,"Frankly, जब तुम compare करते हो कि lunch में यहाँ क्या खा सकते हो, बनाम McDs से या city में बहुत से other sandwich shops हैं, तो कोई comparison नहीं है।",['food'],['positive']
3129,Hostess offensive होने के कारण rude हो गयी है।,['service'],['negative']
2271,"यदि आप Haru's के great food के लिए तरस रहे हैं, लेकिन अपने Sake Bar से street की ओर head किए हुए, वास्तव में House Roll के लिए, wait building नहीं कर सकते हैं!","['food', 'service']","['positive', 'negative']"
2306,Food कमाल का है।,['food'],['positive']
1975,Succulent steaks थोड़ा पका हुआ आपके desired 'doneness' salads और sides के साथ जो leafy road को kill करने जैसा नहीं दिखता है।,['food'],['positive']
3699,"Lunch pickels and slaw के साथ, बिना किसी extra charge के आया।",['price'],['positive']
2875,उचित prices पर सामान्य wine.,"['food', 'price']","['positive', 'positive']"
2303,सभी सुविधापूर्वक door तक delivered कर दिया गया।,['service'],['positive']
2513,हालांकि wine by the glass अच्छी थी।,['food'],['positive']
458,अच्छी Family के लिए पारंपरिक restaurant.,['anecdotes/miscellaneous'],['positive']
809,बल्कि उस price के लिए sky या water club में terrace तक की कोशिश की होंगी।,"['anecdotes/miscellaneous', 'price']","['neutral', 'negative']"
3655,"मैंने भी Change Mojito order किया, जो इस world से out था।",['food'],['positive']
2098,Okay service.,['service'],['neutral']
1624,केवल service एक चीज जो food से ज्यादा wonderful (जो exceptional) है।,"['food', 'service']","['positive', 'positive']"
3209,मैं इस restaurant में फिर कभी visit नहीं करूंगा।,['anecdotes/miscellaneous'],['negative']
1907,Waitress ने glasses of wine को suggest किया जो food के साथ बहुत अच्छा चला।,"['food', 'service']","['positive', 'positive']"
1557,"या sister, मेरे case में!",['anecdotes/miscellaneous'],['neutral']
3408,मैंने कई अलग-अलग Indian restaurants में खाया है।,['anecdotes/miscellaneous'],['neutral']
1535,"जब आप अपना order देते हैं तो वे counter पर सभी business कर सकते हैं, लेकिन उनका food कहता है कि I love you।","['food', 'service']","['positive', 'negative']"
3202,"हम sushi के बारे में बहुत particular हैं और दोनों हर choice के साथ खुश थे जिसमें ceviche mix (special), crab dumplings, assorted sashimi, sushi और rolls, दो type के sake, और banana tempura शामिल है।",['food'],['positive']
449,उनके ताज़ा garlic या eggplant के साथ plain pizza को आज़माये।,['food'],['positive']
1449,Don't go there!,['anecdotes/miscellaneous'],['negative']
927,"ठीक है, इसलिए servers थोड़ा clueless होकर चारों ओर घूमते हैं, लेकिन उन्हें मिलने वाली crowd के लिए enough से अधिक servers हैं - यह ठीक है, आपको बस उनका attention पाने के लिए एक small effort करने हैं।",['service'],['conflict']
585,Good luck getting a table.,['anecdotes/miscellaneous'],['negative']
1927,"हमने इसे बिना किसी recommendation के जो वहां गया है randomly उठाया, इसलिए हम sure नहीं थे कि क्या expect करें।",['anecdotes/miscellaneous'],['neutral']
1367,मेरी तरह अपनी nose मत देखो ...,['anecdotes/miscellaneous'],['negative']
701,Planet Thai is great!,['anecdotes/miscellaneous'],['positive']
345,यह service खराब है,['service'],['negative']
293,Just don't do it.,['anecdotes/miscellaneous'],['negative']
1720,Just ignore the trendy wannabes.,['anecdotes/miscellaneous'],['negative']
1494,"Takeout menu अधिक italian dishes को offer करने वाले expanded menu पर नज़र रखने के लिए कहता है, मैं इंतजार नहीं कर सकता!",['food'],['positive']
1085,"Trust me, यह अच्छा होगा, और यह सभी कुछ ही समय में devour कर जाएँगे।",['food'],['positive']
2636,मेरी girlfiends और मैं last night फिर से O.G. में खाया।,['anecdotes/miscellaneous'],['neutral']
1179,"I wish उनका एक मेरे office के पास होता, तो मैं रोज जाता।",['anecdotes/miscellaneous'],['positive']
1976,Finally!,['anecdotes/miscellaneous'],['positive']
1315,Amma के लिए money का सबसे कम value है मैंने पिछले 2 वर्षों में NYC में यह experience किया।,['price'],['negative']
3194,"Thai food की बात होने पर मैं सबसे experienced person नहीं हूं, लेकिन मेरा friend जो मुझे वहां ले गया, वह है।",['anecdotes/miscellaneous'],['neutral']
688,मुझे लगता है कि यह एक pretty good spot है यदि यह overpriced और overrated न हो।,['price'],['negative']
2393,फिर चाहे आपके आगे two people हों या two hundred people hostess आपका name लेंगे और आपको five minutes में बताते हैं।,['service'],['positive']
1278,हालांकि pizza अच्छा है।,['food'],['positive']
2201,Bottles of wine सस्ती और अच्छी है।,"['price', 'food']","['positive', 'positive']"
624,आप बिल्कुल भी disapointed नहीं होंगे।,['anecdotes/miscellaneous'],['positive']
3252,Walk-ins are risky too.,['anecdotes/miscellaneous'],['negative']
620,"100 से अधिक different beers guest को offer की जाती है, ताकि मेरे husband बहुत खुश हो सके और food delicious बन सके, अगर मुझे dish recommend करनी हो, तो यह pumkin tortelini होनी चाहिए।",['food'],['positive']
3541,"जब तक हम न कहें, वो हमें dinner special न दें।",['service'],['negative']
865,आपके पास crabmeat lasagna और dessert के लिए chocolate bread pudding होना चाहिए जो इस world में अलग है।,['food'],['positive']
375,"सलाह के शब्द, pasta dishes के लिए room save करें और आप tiramisu खाने तक कभी न छोड़े।",['food'],['positive']
2126,बहुत अच्छी service एवं बहुत अच्छी prices.,"['service', 'price']","['positive', 'positive']"
2078,मैं recently में lunch के लिए कुछ co-workers के साथ इस restaurants में गया और एक amazing time बिताया।,['anecdotes/miscellaneous'],['positive']
846,"Service impeccable और unobtrusive थी - staff जानते हैं कि उन्हें क्या करना है - अपने menu को जानने के लिए, अपना meal present करें और अपने needs को attend करें।",['service'],['positive']
2158,Ess-A-Bagel (या तो Sty-town या midtown) NY में सबसे अच्छे बैगेल में एक है।,['food'],['positive']
1578,हमारा food भी great था!,['food'],['positive']
1282,देर से open (जब तक मैं वहाँ गया था और मैं एक night person हूँ) हुआ।,['anecdotes/miscellaneous'],['positive']
1319,"हालांकि, सबसे अधिक annoying thing यह है कि servers revenue को trained करने के लिए होते हैं।",['service'],['negative']
1175,"अपना food प्राप्त करने के लिए जाएँ, एक bench ढूंढें, और plate of dumplings के साथ kick back करें।",['anecdotes/miscellaneous'],['positive']
1115,"कृपया Filet Mignon को आज़माएं, यह अभी तक का सबसे tender piece है।",['food'],['positive']
3396,"हमारे पास सब कुछ pretty good था, लेकिन हम केवल एक बार वहां गए हैं।",['food'],['positive']
34,"हम अभी भी bar में बैठे थे, जब हमने sangria पिया था, लेकिन bar से दूर होने पर जब हम turned back हुए, तो $ 2 चला गया था, हमारे बगल के लोगों ने कहा कि bartender ने इसे लिया था।",['anecdotes/miscellaneous'],['negative']
798,उनके बारे में कुछ उन्हें holiday party के साथ busy किया जा रहा है।,['anecdotes/miscellaneous'],['negative']
395,Sake Menu को overlooked नहीं किया जाना चाहिए!,['food'],['positive']
1838,मैं अत्यधिक recommend करूंगा।,['anecdotes/miscellaneous'],['positive']
176,यह place great है।,['anecdotes/miscellaneous'],['positive']
2138,"Theater district बहुत से poor experiences के साथ, एक truely excellent find है!",['anecdotes/miscellaneous'],['positive']
1472,यह Brooklyn में सबसे अधिक overrated restaurants में से एक है।,['anecdotes/miscellaneous'],['negative']
1674,"पिछली night 2 year anniversery के लिए वहाँ गया, और सभी उतने impressed नहीं थे।",['anecdotes/miscellaneous'],['negative']
1330,बल्कि यह pathetic है कि हमें बैठने के लिए an hour से अधिक time लगा।,['service'],['negative']
763,"हमें तुरंत बैठाया गया क्योंकि हमारे पास reservations था, हालांकि after that service slow थी।",['service'],['conflict']
332,पहले मैं slightly skeptical में था क्योंकि यह NYC के middle में एक sushi restaurant था।,['anecdotes/miscellaneous'],['neutral']
754,"यह वास्तव में service, अच्छा है और waiters friendly हैं।",['service'],['positive']
2248,Suan एक recommendation थी कि मुझे खुशी है कि we heeded.,['anecdotes/miscellaneous'],['positive']
691,"Food बहुत अच्छा था, लेकिन थोड़ा flavourless और कुछ portions dessert को मिलाकर छोटा हो गया।",['food'],['conflict']
3363,हम month में at least एक बार आते हैं।,['anecdotes/miscellaneous'],['neutral']
999,"यह small street से दूर set किया गया है यह on है, और यहाँ कोई traffic noise नहीं है।",['ambience'],['positive']
2503,"यह place family के लिए भी popular है, इसलिए यदि आप छोटे बच्चों के wild animals की तरह loose running से bothered हो, तो इसे avoide करने के लिए late night तक आओ।",['ambience'],['neutral']
1310,मैं इसे short रखूँगा।,['anecdotes/miscellaneous'],['neutral']
940,मुझे ऐसा लगा कि मैं Paris में खा रहा हूँ।,['ambience'],['positive']
247,मेरे life के अधिकांश समय Shanghai में रहा और वहां का प्रमुख Green Bo restaurant का food मेरे लिए comparable था।,"['anecdotes/miscellaneous', 'food']","['neutral', 'positive']"
2823,"मैं Cafe St. Bart's को उनके food, ambience और कमाल के service के लिए अत्यधिक recommend करता हूं।","['food', 'service', 'ambience']","['positive', 'positive', 'positive']"
3628,जबकि यह एक special trip योग्य नहीं है।,['anecdotes/miscellaneous'],['negative']
349,Nice value.,['price'],['positive']
987,Wagner Park में Gigino's बहुत आनंदमय है।,['anecdotes/miscellaneous'],['positive']
1611,और यह quick था जो very important है।,['service'],['positive']
2649,यह एक nice restaurant है यदि आप business associates के साथ एक intimate dinner meeting को host करने के लिए एक अच्छे place की तलाश कर रहे हैं।,['anecdotes/miscellaneous'],['positive']
2396,सभी NYU students इस place को पसंद करते हैं इसलिए यह एक fun young atmosphere बनाता है।,['ambience'],['positive']
139,यहाँ का एक food (जो Cantonese है) नाम से great service देता है।,['food'],['positive']
841,"लेकिन, cooking के बारे में कुछ भी stands out नहीं करता है।",['food'],['neutral']
3477,Joya decent food के साथ एक cool spot और एक colorful हुआ करता था - अगर नहीं था तो relaxed atmosphere था।,"['ambience', 'food']","['positive', 'positive']"
442,"अगर यह problem है, तो McDonald's जाएं और अपने insides को destroy करें।",['anecdotes/miscellaneous'],['negative']
90,Prix ​​Fixe menu प्रत्येक penny के लिए worth है और आपको enough से अधिक (दोनों quantity और quality में) मिलता है।,"['food', 'price']","['positive', 'positive']"
298,मैं यहाँ 3 times lunch के लिए आया हूँ और यह city में मेरा एक favorite है।,['anecdotes/miscellaneous'],['positive']
1280,हमेशा व्यस्त लेकिन fast moving.,['ambience'],['conflict']
2790,बहुत bad food एक ही heritage का नहीं था।,['food'],['negative']
323,"Chilean Sea Bass के offering को छोड़कर, menu में सब अच्छा लग रहा था, लेकिन server उन specials को offer up नहीं करते हैं जो बाहर board पर लिखे गए थे।","['food', 'service']","['conflict', 'negative']"
24,Sexy.,['anecdotes/miscellaneous'],['positive']
1891,"Food वास्तव में अच्छा था, मेरे पास onion soup था और यह अब तक का best था।",['food'],['positive']
2980,मैं picky नहीं हूँ लेकिन यह actually gross था।,['food'],['negative']
3451,"कुल मिलाकर, एक solid restaurant और कम से कम $ 40pp (wine सहित), एक solid deal भी।","['anecdotes/miscellaneous', 'price']","['positive', 'positive']"
1551,"Since यह literally wall में एक complete hole है, इसलिए यह पहली बार में bit intimidating करने वाला है, लेकिन जैसे ही staff आपका friendly welcome करता है, आप soon get over हो जाते हैं- जो help चाहिए वो पाने या पूछने के लिए hesitate न करें।","['service', 'ambience']","['positive', 'negative']"
3146,"Dinner के लिए review के आधार पर, यह एक ऐसा place है जिसके लिए मैं फिर से reconsider करूंगा, लेकिन definitely फिर से Dim Sum के लिए नहीं।",['food'],['conflict']
1492,"यहां तक ​​कि john's और joe's के corner के आसपास, यह place अपने लिए एक name बनाएगी।",['anecdotes/miscellaneous'],['positive']
2985,मेरी girlfriend ने मुझे other night में quick bite करने के लिए convince कर लिया।,['anecdotes/miscellaneous'],['neutral']
2536,despite the untasteful previous review...,['anecdotes/miscellaneous'],['neutral']
1826,"Sure, सबको उनका favorite मिला लेकिन Sal को जानने लिए New York को जाने।",['anecdotes/miscellaneous'],['neutral']
96,मुझे लगता है कि यह absolutely brilliant और अच्छी तरह से संचालित business operation है।,['anecdotes/miscellaneous'],['positive']
3584,Also they were $15 each!,['price'],['negative']
93,"मेरे friends ने महीनों तक इसके बारे में इतना ही बोला, मैंने finally come down year और dine in करने का समय बनाया।",['anecdotes/miscellaneous'],['neutral']
2212,यदि आप अच्छा authentic Thai चाहते हैं तो यह place जाने का place नहीं है।,['food'],['negative']
3426,मैंने reservation पाने की recommend की थी जबकि हमने बिना reservation के लोगों को बैठे देखा।,['anecdotes/miscellaneous'],['neutral']
1138,मैं केवल एक चीज उनका moderately enjoy किया था जो Grilled Chicken special with Edamame Puree.,['food'],['neutral']
1461,यह उतना अच्छा है जितना neighborhood restaurants होता है।,['anecdotes/miscellaneous'],['neutral']
128,"यदि आप कुछ roast duck, pork या chicken on rice with ginger चाहते हैं, तो उन्हें आज़माएं!",['food'],['positive']
1008,"आप menu से order करती है, इसलिए आप full experience को missed की हुई feel करती है।",['anecdotes/miscellaneous'],['negative']
241,Manhattan Chinatown में U S का सबसे ज्यादा authentic Shanghainese restaurants है।,['anecdotes/miscellaneous'],['positive']
1581,"हम every time जब भी हम city में होंगे, back जाएंगे।",['anecdotes/miscellaneous'],['positive']
1815,हम pink pony पसंद करते हैं।,['anecdotes/miscellaneous'],['positive']
1746,इसलिए fast खाएं और खूब order करें।,['anecdotes/miscellaneous'],['neutral']
2124,Staff बहुत मिलनसार है।,['service'],['positive']
2919,मुझे previous reviewer से agree होना है।,['anecdotes/miscellaneous'],['neutral']
2360,--Eat Club is a roving group of NYC gluttons,['anecdotes/miscellaneous'],['neutral']
3082,"यदि आप first opened होने पर वहां थे, तो इस restaurent को second chance दें।",['anecdotes/miscellaneous'],['positive']
1950,मैं अपने boyfriend के साथ Friday night को reservation के लिए 8:00 बजे Del Frisco's गयी।,['anecdotes/miscellaneous'],['neutral']
2803,"अगर आपको Sakagura पसंद है,लेकिन आपको feel होता है कि यह too much है, तो आप बेहतर है कि Yokocho का उपयोग करें।",['anecdotes/miscellaneous'],['neutral']
1133,यहाँ dinner करके स्वयं को एक favor करें और अगर आप मुझसे agree नहीं है,['anecdotes/miscellaneous'],['positive']
3204,एक अच्छे occasion या date के लिए great spot है।,['anecdotes/miscellaneous'],['positive']
1728,आप इस place पर कुछ wrong नहीं कर सकते हैं।,['anecdotes/miscellaneous'],['positive']
2801,Izakaya का बहुत popular style (Sake-friendly dishes का छोटा portion).,['food'],['positive']
2140,Hurley's एक Cheers जैसा है जहां everyone तुम्हारा नाम जानते है और वो ACTUALLY glad है कि तुम आए।,['service'],['positive']
2447,Pretentious नहीं लेकिन बहुत economical.,"['ambience', 'price']","['positive', 'positive']"
224,बिना overbearing के food शानदार और service क्लासी attentive है।,"['food', 'service']","['positive', 'positive']"
2434,यह some roti rolls को आज़माने के लिए एक amazing place है।,['food'],['positive']
459,Fresh ingredients और सबकुछ order करने को बना है।,['food'],['positive']
3042,"हमें कभी meal या tip charge करने में कोई problem नहीं हुई है, और food जल्दी से delivered किया गया था, लेकिन हम उससे केवल few minutes walk पर ही रहते हैं।",['service'],['positive']
152,Quick and friendly service.,['service'],['positive']
3062,Authentic bistro!,['anecdotes/miscellaneous'],['positive']
2426,"वे tasty हैं, लेकिन मैं केवल एक meat के साथ खाने का suggestion देता हूं, क्योंकि वे average American digestive system के साथ अच्छी तरह से mesh नहीं करते हैं।",['food'],['conflict']
225,कुछ pricey लेकिन heck.,['price'],['negative']
2424,"यह true है, यह place cheap नहीं है।",['price'],['negative']
494,"Hot dogs को भी try करें, वे snappy और शानदार हैं।",['food'],['positive']
1033,Delivery is fast too.,['service'],['positive']
496,"Being from the South, मेरे area में कोई good delis नहीं है और PBS पर America भर में Foods देखने के दौरान मुझे Katz's Deli के बारे में पता चला।",['anecdotes/miscellaneous'],['neutral']
2486,"The noise level was unbearable, conversation impossible.",['ambience'],['negative']
2307,Personal pans उन hungry nights के लिए सही size है।,['food'],['positive']
1646,Highly recommended is the Spicy Fried Clam Rolls and Spider Rolls.,['food'],['positive']
3255,सबसे earlier आदमी जो restaurent पर comment कर रहा था जो menu के साथ उतना positive way में उतना experimenting नहीं दिखा।,['anecdotes/miscellaneous'],['positive']
2229,It's convenient.,['anecdotes/miscellaneous'],['positive']
2615,एक lovely trip के लिए Bloom's का धन्यवाद।,['anecdotes/miscellaneous'],['positive']
318,अगर आप laid back scene को देख रहे हैं तो atmosphere अच्छा है और weekend afternoon में खर्च होना एक expensive तरीका है।,"['ambience', 'price']","['positive', 'positive']"
895,"Oh हाँ, मुझे कुछ probably nice कहना चाहिए था।",['anecdotes/miscellaneous'],['neutral']
198,"Ave B के लिए odd, न केवल odd, place electic crowd को attarct करता है।",['ambience'],['neutral']
2864,"जब हम Leon पर stumbled हुए, तो हमने सोचा कि हमें काफी gem मिले हैं, लेकिन हम certainly wrong थे।",['anecdotes/miscellaneous'],['negative']
1269,यहाँ अपना time waste करने के बजाय: RESTAURANTS को SUPPORT करो जो FOOD का ध्यान रखते हैं।,['anecdotes/miscellaneous'],['negative']
95,this is can became one of the NY Italian Food fare institutions.,['anecdotes/miscellaneous'],['neutral']
2062,बस Tamarind से  lunch करके वापस आया और यह excellent था।,['food'],['positive']
3557,"अपने east में 6वें neighbors के ऊपर से head और shoulders तक, taj mahal भी food quality में बहुत comparable बहुत अधिक overpraised (और underdeserving) baluchi's है।",['food'],['positive']
1957,cheesecake को आज़माएँ!,['food'],['positive']
1542,"जैसा कि हम सब बैठकर subpar food खा रहे थे, manager ने अपने कुछ employees को मसालों के गलत containers for condiments के लिए गाली दिया और उन्हें समझाया कि ये containers कितने expensive थे।","['service', 'food']","['negative', 'negative']"
55,"David, Daytona Beach, FL",['anecdotes/miscellaneous'],['neutral']
168,Perhaps.,['anecdotes/miscellaneous'],['neutral']
2328,बहुत अच्छा Indian food और service अतुलनीय है।,"['food', 'service']","['positive', 'positive']"
3644,Go here.,['anecdotes/miscellaneous'],['positive']
1214,"यदि आप इस area में है तो 74th street पर जो 3 blocks दूर 2nd Ave, Bagel Shoppe को आज़माना चाहिए।",['anecdotes/miscellaneous'],['positive']
1825,Rosario's के बिना किसी doubt के अस्तित्व में सबसे बड़ी pizzerias है।,['anecdotes/miscellaneous'],['positive']
1538,हमने एक tuna melt order किया - यह बिना cheese के आया जिसमें बस एक tuna sandwich बना।,['food'],['negative']
2482,मुख्य रूप से chicken tikka और naan और dals पसंद आया।,['food'],['positive']
791,Waiters attentive नहीं थे बजाय उनके जिनका bill उनके खाना खत्म होने से पहले ही table पर ही turned ना हो जाए।,['service'],['negative']
998,यहाँ restaurant Hudson नदी और Statue of Liberty के सुंदर हरे lawns में दिखायी देता है।,['ambience'],['positive']
2872,"मेरी पत्नी और मैं हमेशा young को enjoy करते हैं, हमेशा अच्छी तरह से trained नहीं, लेकिन फिर भी friendly, staff, जिनमें से सभी जिनकी story है।",['service'],['conflict']
3281,हम अक्सर अच्छा restaurants पसंद करते हैं और अक्सर बाहर खाते है लेकिन Kai से expensive पाने का एक तरीका है।,['price'],['negative']
2213,कितना great place है।,['anecdotes/miscellaneous'],['positive']
3369,यह छोटा Williamsburg spot हमेशा pleasantly surprise करता है।,['anecdotes/miscellaneous'],['positive']
3578,"जो लोग great food और great service चाहते हैं, उनके लिए Roxy एक AVOID करने का place है!","['food', 'service']","['negative', 'negative']"
572,मैंने best ravioli खाया था।,['food'],['positive']
2500,"जबकि menu विशेष रूप से groundbreaking नहीं है, मैंने अब तक जो कुछ भी आज़माया है वह अच्छी तरह से executed और tasty है।",['food'],['conflict']
45,अब मैं कई बार यहाँ आ चुका हूँ और service हमेशा outstanding रही है।,['service'],['positive']
