id,text,aspect_category_now,ac_polarity
1805,maiM yahA~ kaI bAra binA kisI besides sheer convenience ke khA cukA hU~|,['anecdotes/miscellaneous'],['neutral']
2559,Obviously pie ko jAnane vAle folks ke dvArA calAyA jAtA hai|,['service'],['positive']
716,hama bahuta disappointed the|,['anecdotes/miscellaneous'],['negative']
2464,yaha nizcita special aura affordable hai|,"['anecdotes/miscellaneous', 'price']","['positive', 'positive']"
385,mujhe yaha place really pasaMda AI|,['anecdotes/miscellaneous'],['positive']
1350,maiM very soon vApasa jAUMgA|,['anecdotes/miscellaneous'],['positive']
3534,"sAre paise interior decoration meM cale gae, eka bhI chefs ke pAsa nahIM gayA|","['ambience', 'food']","['positive', 'negative']"
1407,yadi Apa wooden bench para dIvAra ke sahAre baiThate haiM to seats uncomfortable ho jAtI haiM|,['ambience'],['negative']
565,"maiMne seltzer with lime, binA ice ke pUchA|",['food'],['neutral']
387,yaha kAphI inexpensive bhI thA|,['price'],['positive']
1314,Will not be back.,['anecdotes/miscellaneous'],['negative']
675,akele mata jAo---yahAM taka ​​ki do logoM kA experience bhI pickles aura selection of meats and seafoods ke lie enough nahIM hai|,['food'],['positive']
2227,merA suggestion hai ki eat family style kyoMki tuma other dishes ko try karanA cAhoge|,['food'],['neutral']
3367,"Warm vibe sabase acchA hai, owner bhI kAphI dostanA aura service bhI fast hai|","['service', 'ambience']","['positive', 'positive']"
1210,yaha eka value joint nahIM hai|,['price'],['negative']
2191,Faan's ko eka acchA concept milA hai lekina delivery thor3A rough thA|,"['anecdotes/miscellaneous', 'service']","['positive', 'negative']"
270,"Incredible food se lekara garma atmosphere, friendly service taka, isa downtown kA neighborhood spot thor3A bhI nahIM bhUlatA hai|","['food', 'service', 'ambience']","['positive', 'positive', 'positive']"
638,"Reasonable prices meM great food, evening ke lie banatA hai jise beat nahIM kiyA jA sakatA!","['food', 'price']","['positive', 'positive']"
500,bhaviSya meM Ruben ke returning kI koziza karate hue|,['anecdotes/miscellaneous'],['positive']
1108,kevala other steakhouse jo Roth's ke Strip House para candle ko hold kie hue dikhatA hai|,['anecdotes/miscellaneous'],['neutral']
3294,hama usually birthday yA anniversary manAne ke lie Chart House jAte haiM|,['anecdotes/miscellaneous'],['neutral']
388,isa zahara meM yaha little place eka cute interior decor aura affordable prices ke sAtha hai|,"['ambience', 'price']","['positive', 'positive']"
3070,You'll adore it.,['anecdotes/miscellaneous'],['positive']
3373,do zabda: Free wine,['price'],['positive']
425,Price reasonable hai hAlAMki service kharAba hai|,"['service', 'price']","['negative', 'positive']"
3192,"Quantity bhI bahuta acchA hai, Apa satisfied hokara bAhara AeMge|",['food'],['positive']
1098,maiM do bAra Roth's meM gayA aura donoM times bahuta disappointing thA|,['anecdotes/miscellaneous'],['negative']
2173,1st Ave spot jAne ke lie worth hai kyoMki yaha original store hai|,['anecdotes/miscellaneous'],['positive']
391,"maiM do zukravAra pahale isa second floor para walk-up ke lie stumble ho gayA, jaba apane do friends ke sAtha L.A. meM thA| serious sushi lovers hone ke kAraNa hama sushi bar meM action ke lie karIba baiThe|",['anecdotes/miscellaneous'],['neutral']
263,"Raga's eka premayukta, ArAmadAyaka restaurant hai|",['ambience'],['positive']
2384,yahA~ ke fried rice kamAla ke hai|,['food'],['positive']
2962,"tIna courses - choices ke sAtha excellent mussels, puff pastry goat cheese aura salad with a delicious dressing, aura eka hanger steak au poivre bhI include karatA hai jo isa world se alaga hai|",['food'],['positive']
3404,yaha amazing indian food khAne ke lie eka perfect place hai|,['food'],['positive']
2599,Place bahuta zAnadAra aura service bhI prompt aura curtious hai|,"['service', 'ambience']","['positive', 'positive']"
673,aMta meM Apake pAsa eka mild broth with noodles bacA hai jise Apa eka cup se slurp out kara sakate haiM|,['food'],['positive']
648,I just wonder ki Apa itane little money meM itanA svAdiSTa meal kaise khA sakate haiM?,"['price', 'food']","['positive', 'positive']"
863,Food delicious thA lekina yahA~ khAlI stomach na AyeM|,['food'],['conflict']
1623,Wine list bahuta zAnadAra hai|,['food'],['positive']
2177,itanA garantuan hai ki Apa ise toaster meM fit nahIM kara sakate haiM|,['food'],['positive']
430,"maiM pahale Manhattan ke kaI Thai restaurants meM gayA hU~, aura Toons aba taka kA sabase acchA Thai food thA (merI mA~ ke course ko chor3akara)|",['food'],['positive']
1101,ve mujhe eka aura glass of wine kI pezakaza karane se pahale apanA glass finish nahIM karane deMge|,['service'],['positive']
1823,maiM Sophia pizza ko atyadhika recommend karatA hU~|,['anecdotes/miscellaneous'],['positive']
324,"When asked, hameM more detailed questions pUchane the tAki hameM patA cale ki kyA specials the|",['service'],['negative']
2783,yaha great place lagAtAra lunch yA dinner karane ke lie abataka dine rahA hai|,['anecdotes/miscellaneous'],['positive']
2983,"acchA atmosphere, service bahuta zAnadAra thI aura desert acchA thA.","['food', 'service', 'ambience']","['positive', 'positive', 'positive']"
66,"All the people jinhe maiM vahAM se lAtA hU~, go back on their own aura apane friends ko bhI lAe~!",['anecdotes/miscellaneous'],['positive']
627,"vAstava meM, bar meM  enjoy karane ke bAda hama eka table para baiTha gae aura dinner kiyA|",['anecdotes/miscellaneous'],['positive']
3219,"zAnadAra service, kamAla kA food, aura eka majedAra atmosphere aura environment.","['food', 'service', 'ambience']","['positive', 'positive', 'positive']"
2934,"Not what, jo maiM sunanA cAhatA hU~| ",['anecdotes/miscellaneous'],['negative']
2787,Lasagnette appetizer ko Az2amAe~|,['food'],['positive']
825,"Pricey hai, lekina kama se kama eka bAra try karanA worth hai|","['price', 'anecdotes/miscellaneous']","['negative', 'positive']"
197,"maiM vahA~ para kucha times rahA hU~,aura maiM usually kucha pretty odd people ke bagala meM baiThatA rahA hU~|",['anecdotes/miscellaneous'],['negative']
604,mujhe beer selection pasaMda AyA!,['food'],['positive']
2911,"acche food, acche size kA menu, acchI service aura eka behatarIna setting.","['food', 'service', 'ambience']","['positive', 'positive', 'positive']"
3074,yahA~ eka romantic dinner ke lie jAie lekina eka wow dining experience ke lie bilakula nahIM|,['anecdotes/miscellaneous'],['conflict']
1479,vApasa jAne ke lie wait nahIM kara sakatA|,['anecdotes/miscellaneous'],['positive']
1074,maiM Dosa khAkara palA bar3A hU~ aura abhI taka apane taste buds ko satisfy karane ke lie NY meM eka bhI place nahIM DhUMDha pAyA hU~|,['anecdotes/miscellaneous'],['neutral']
912,Wine list selection acchI hai aura wine-by-the-glass upara taka generously bhara gayA thA|,['food'],['positive']
728,"Great variety para menu ke sAtha, maiM hamezA khA sakatA hU~ aura kabhI nahIM ubatA|",['food'],['positive']
2925,Menu bahuta limited hai- mujhe lagatA hai ki hamane 4 yA 5 entrees ko gina liyA|,['food'],['negative']
495,"yadi Apa eka carnivore haiM,to come hungry aura Apa pahale se adhika satisfied hokara jAe~ge|",['anecdotes/miscellaneous'],['positive']
3436,Menu limited hai lekina lagabhaga sabhI dishes uttama hai|,['food'],['conflict']
3273,apane sake martini ko lekara jyAdA crazy nahIM hU~|,['food'],['negative']
1215,"acche bagels, spreads aura hang out ke lie eka acchI jagaha hai|","['food', 'anecdotes/miscellaneous']","['positive', 'positive']"
183,"Service pratidina badalatI hai, kabhI ve very nice hotI haiM, aura kabhI nahIM|",['service'],['conflict']
2511,Jazz duo jo bhI thA ve POINT para the|,['ambience'],['positive']
282,One thing jo mujhe isa place ke bAre meM acchI lagI ki mujhapara table khAlI karane yA jaldI karane kA dabAva kabhI nahIM DAlA gayA|,['service'],['positive']
1562,yaha place eka acchA saudA hai|,['price'],['positive']
1712,hama isa place para purely ghaTanAvaza haiM aura result se khuza haiM|,['anecdotes/miscellaneous'],['positive']
3249,"Unfortunately food outstanding hai, lekina bAkI isa restaurant kA sabakucha pits hai|","['food', 'anecdotes/miscellaneous']","['positive', 'negative']"
2052,Deff ne Bukhara ko recommend karate hue kahA ki inakA bhI do nae sthAno para khulA hai use Az2amAnA cAhie|,['anecdotes/miscellaneous'],['positive']
3207,hama hamezA delicious meal khAte haiM aura hamezA satisfied feel karate haiM|,['food'],['positive']
672,apane chopsticks ke sAtha ingredients ko dip karate hue unhe sabhI tarapha swirl karake khAeM|,['food'],['neutral']
2972,sabase pahale apane garden terrace ko enjoy karane ke lie yahAM Ae|,['ambience'],['positive']
1903,"mere husband bilakula ThIka the, mere sabase acche aura dry haiM|",['food'],['conflict']
2549,"maiMne sabhI se kahA super friendly, helpful, aura customer extra mile pAne ke icchuka haiM|",['service'],['positive']
1755,Pizza bahuta acchA aura huge thA|,['food'],['positive']
2890,"jaba bhI maiM NYC meM hotA hUM, Sapphire ekamAtra Indian restaurant hai jahAM maiM jAtA hU~|",['anecdotes/miscellaneous'],['positive']
2277,"maiMne jo cuisine ikaTThA kiyA hai, vo authentic Taiwanese hai hAlAMki maiM Taipei kA Adi ho cukA hUM, jo isase different hai|",['food'],['neutral']
2308,maiM heartly recommend karatA hUM|,['anecdotes/miscellaneous'],['positive']
51,Heartland Brewery NYC meM best places meM se eka hai jo new friends banAne aura old people ko milAne ke lie hai|,['anecdotes/miscellaneous'],['positive']
3680,maiM lagabhaga eka review likhane meM hesitate karatA hUM kyoMki atmosphere was so great aura mujhe bahuta crowded hone se napharata hai|,['ambience'],['positive']
3155,ve weekends para aksara crowded ho jAte haiM lekina ve apane service ke sAtha efficient aura accurate haiM|,"['service', 'ambience']","['positive', 'negative']"
1688,mere sabhI co-workers Azcaryacakita the ki dish kitanA small thA|,['food'],['negative']
598,"Atmosphere unheralded hai, service impecible hai, aura food zAnadAra hai|","['food', 'service', 'ambience']","['positive', 'positive', 'positive']"
2926,"hamane special, grilled branzino kA order kiyA, vaha bone para aise infused thA ki khAnA muzkila thA|",['food'],['negative']
3083,Wait staff friendly haiM aura food bhI better aura better hotA jA rahA hai|,"['food', 'service']","['positive', 'positive']"
1388,"yaha place, jo kevala few months old hai zAyada Queen kA biggest secret hai|",['anecdotes/miscellaneous'],['positive']
2977,"yaha weekends para thor3A packed ho sakatA thA, lekina vibe acchA hai aura yaha best French food hai jo Apako isa area meM milegA|","['food', 'ambience']","['positive', 'conflict']"
1574,yaha place bahuta maz2edAra hai|,['anecdotes/miscellaneous'],['positive']
498,maiM khuza thI ki I did.,['anecdotes/miscellaneous'],['positive']
2604,Brooklyn meM L ko Right of kIjiye to yaha good pizza ke sAtha nice aura cozy place hai|,"['food', 'ambience']","['positive', 'positive']"
473,mujhe kabhI itanA rudely treat nahIM kiyA gayA|,['service'],['negative']
380,maiM jalda hI back AU~gA|,['anecdotes/miscellaneous'],['positive']
2960,Le Pere Pinard meM $15 pre-theater menu jo behatarIna hai|,['food'],['positive']
322,aMdara gayA aura maiM excited hone lagA|,['anecdotes/miscellaneous'],['positive']
1383,maiMne delivery ke lie bhI order diyA aura restaurant AdhA order bhUla gayA|,['service'],['negative']
892,hamAre server ne hame pUre meal ke daurAna zAyada do bAra check kiyA|,['service'],['negative']
2296,"hAlA~ki, yaha too good hai ki praise kI jarUrata nahIM hai|",['anecdotes/miscellaneous'],['positive']
868,hama Montparnasse kaI bAra gae haiM aura often acche reason se return hue haiM|,['anecdotes/miscellaneous'],['positive']
2936,mere left aura right tarapha se Ane vAlI strong scents ne merI taste buds ko nakArAtmaka rUpa se prabhAvita kiyA|,['anecdotes/miscellaneous'],['negative']
3423,hamAre pAsa lobster sandwich thA aura yaha FANTASTIC thA|,['food'],['positive']
154,somewhere kucha khAkara Apa happy ho sakate haiM|,['anecdotes/miscellaneous'],['positive']
591,"yadi Apane eka bad review likhA hai, to yaha isalie hai kyoMki Apa understand nahIM kara rahe haiM ki Rao's kyA hai?",['anecdotes/miscellaneous'],['positive']
1197,hama stalling karate hue yaha understand kara rahe the ki ye kahA~ se A rahe haiM lekina hama vahA~ an hour se kama hI ruke aura aba taka unhone eka bAra bhI ise check nahIM kiyA|,['service'],['negative']
2061,lekina overall maiM ise 10 detA hU~|,['anecdotes/miscellaneous'],['positive']
2274,"hAlAMki Spider Roll meM soft shell crab, Roll ke sAtha laTakate hue khAnA eka challenge kI taraha laga sakatA hai, yaha bhugatAna kI gaI usa price ke lie worth hai|  ","['food', 'price']","['positive', 'positive']"
2804,Deep Fried Skewers acchA hai aura abhI bhI NYC meM khojane para rare milatA hai|,['food'],['positive']
194,"maiMne reservations karane kI koziza kI hai, llekina donoM times, hostess ne merA name nahIM liyA|",['service'],['negative']
148,maiM rice dishes yA congee (rice porridge) ke alaga varieties kI pezakaza karatA hUM|,['food'],['positive']
2747,unakA tuna tartar appetizer para marane ko hai|,['food'],['positive']
2845,yaha aba taka ke BEST restaurants meM eka thA jisameM aba taka maiM gayA thA|,['anecdotes/miscellaneous'],['positive']
187,yaha restaurant kAphI decent huA karatA thA|,['anecdotes/miscellaneous'],['negative']
856,"Oasis kA eka refinement : Food  hAlAMki kucha hada taka uneven, aksara nae American fine cuisine - chef ke passion (aura kitchen ke saTIka execution) ke sAtha  spaSTa taura para fish dishes and soups ko zIrSa para pahuMcAtA hai|",['food'],['positive']
2033,"yadi Apa wine aura cheese aura svAdiSTa french fare pasaMda karate haiM, to Apa Artisanal pasaMda kareMge!",['food'],['positive']
1402,mujhe Indian food bahuta pasaMda hai maiM khuda ko isakA bar3A expert mAnatA hUM|,['food'],['positive']
439,kucha baby pizzas apanA wish pAte haiM|,['food'],['neutral']
3360,apanI khuda kI creation banAne ke lie bahuta sAre choices haiM|,['food'],['positive']
2949,yaha tiny thA aura mujhe lagA ki maiM kisI ke living room meM khA rahA hU~|,['ambience'],['negative']
570,maiM vahA~ sat ko thA|,['anecdotes/miscellaneous'],['neutral']
433,VT vahI hai jahAM baby pizzas ke grow hone kI hope hotI hai|,['anecdotes/miscellaneous'],['positive']
738,"bhayAnaka service se bland food taka unaccommodating managers kA nAma bhI nahIM batAyA, kula milAkara experience bhayAnaka thA|","['food', 'service']","['negative', 'negative']"
1549,"Lahore meM late night taka Apako saste meM bahuta tasty food milane ke lie yaha eka zAnadAra place hai, Apako FOUR DOLLARS meM bhI mile food kI quantity ko finish karane meM bhI thor3A trouble hogA|","['food', 'price']","['positive', 'positive']"
1798,Last time jaba maiM gayA thA to hama kitchen ke bagala meM eka corridor meM eka table para baiThe the|,['anecdotes/miscellaneous'],['negative']
2941,acche selection of wines saste se mahaMge taka hai|,"['food', 'price']","['positive', 'conflict']"
362,"kula milAkara good restaurant ke sAtha, klAsika apaskela Italian decor hai|",['ambience'],['positive']
2921,Food se prabhAvita nahIM|,['food'],['negative']
1909,pUrA dining experience atiuttama thA!,['anecdotes/miscellaneous'],['positive']
1878,Wine selection (glass aura bottle ke sAtha) zAnadAra hai aura maiM hamezA usake friends ko reservation rakhane ko kahatA hU~ agara vo town meM rahate haiM|,"['food', 'anecdotes/miscellaneous']","['positive', 'positive']"
858,Service highly refined hai: hamAre seating meM hamAre reservation se 35 minaTa kI derI huI aura maitre ne mAphI mAMgI aura regularly hameM progress se avagata karAyA|,['service'],['positive']
3376,"Panang duck kA order kareM, yaha zAnadAra hai|",['food'],['positive']
173,"Food Ama taura para very good hai, hAlAMki kabhI-kabhI maiM side orders meM raw vegatables kI freshness ke bAre meM socatA thA|",['food'],['conflict']
1836,"do individuals ke bhaddI service ke alAvA, yaha great hai|",['service'],['conflict']
1703,What more can you ask for?,['anecdotes/miscellaneous'],['positive']
3564,Wondering ki hamAre pAsa best deal thA jisane hamane noticed kiyA ki isa vizeSa sthApanA kI pratIkSA karane ke lie eka lAina banAI thI|,['anecdotes/miscellaneous'],['neutral']
1404,unake pAsa zAnadAra prices meM authentic Indian haiM|,"['food', 'price']","['positive', 'positive']"
645,Apako royality kI taraha treat kiyA jAtA hai|,['service'],['positive']
3288,"yaha acchA aura quiet hai, small lekina 6 (aura adhika). ke lie enough hai|",['ambience'],['conflict']
1819,Ambiance- ArAmadAyaka aura sTAiliza|,['ambience'],['positive']
1144,maiMne Jimmy's Bronx Cafe meM last month kI tulanA meM kabhI itanA jyAdA unwelcome mahasUsa nahIM kiyA hai|,['anecdotes/miscellaneous'],['negative']
2639,"saubhAgyavaza hamane BBQ Salmon, Sea Bass aura Crispy Duck ke lie jagaha bacA liyA|",['food'],['positive']
1474,"hAM, ve fancy ingredients kA upayoga karate haiM, lekina jabaki fancy ingredients acche pizza ke lie nahIM banate haiM jaba taka ki koI yaha nahIM jAna le ki crust ko kaise sahI kiyA jAe|",['food'],['negative']
1553,"bAhara se aMdara kI ora dekhate hue, koI isa hole se wall meM praveza karane se hesitate karegA (really, vaha yahI hai)|",['ambience'],['negative']
2059,aura hAM Dal Bukhara itanA good hai aura sabhI kababs bhI good haiM|,['food'],['positive']
926,maiM yahAM phira se eating ke lie utsuka hUM|,['anecdotes/miscellaneous'],['positive']
2385,maiM yahAM eka child kI taraha A rahA hUM aura always taste ke lie vApasa AtA hUM|,['food'],['positive']
2498,Tuk Tuk una comfortable neighborhood joints meM se eka hai jahAM Apako patA hai ki Apa hamezA fair price para good meal leMge|,"['food', 'ambience', 'price']","['positive', 'positive', 'positive']"
2469,"eka glass of Leaping Lizard, eka glass of prosecco, aura mussels meM saba khuza the|",['food'],['positive']
567,"Food average thA aura creme brulee awful thA - sugar charred thA, caramelized nahIM kiyA gayA thA aura kerosene kI gaMdha thI|",['food'],['negative']
3517,Food hamezA tAz2A aura turaMta served kiyA gayA thA|,"['food', 'service']","['positive', 'positive']"
2069,maiM jAnatI hU~ kyoMki maiM nearby meM rahatI hU~|,['anecdotes/miscellaneous'],['neutral']
1599,yahAM kA pizza delicious hai|,['food'],['positive']
2860,merI pUrI family horrified thI|,['anecdotes/miscellaneous'],['negative']
1092,Monthly basis para maiM aura mere friends lar3akiyoM ke sAtha night out karate haiM|,['anecdotes/miscellaneous'],['neutral']
2548,"Pizza and garlic knots bhI bahuta acchA haiM, maiM ise kAphI bAra order karatA hUM aura delivery hamezA super quick hotI hai!","['food', 'service']","['positive', 'positive']"
759,"pAsa ke great chinese food ke lie, Apake pAsa Wu Liang Ye aura Grand Sichuan sirpha eka block dUra hai|",['food'],['positive']
3175,lekina kauna kahatA hai ki Murray's bhI service meM kucha haiM|,['service'],['neutral']
2209,"yaha place vAkaI meM trendy hai lekina ve eka restaurant ke sabase important part, food ke bAre meM bhUla gae haiM|","['food', 'anecdotes/miscellaneous']","['negative', 'positive']"
2717,maiM Red Eye meM pahale kabhI bhI itanA disappoint nahIM huA|,['anecdotes/miscellaneous'],['positive']
1352,Chef ko salAma|,['food'],['positive']
1543,yaha eka back room meM kiyA jAnA cAhie thA - customers se dUra|,['anecdotes/miscellaneous'],['negative']
3537,"Service ko improve kiyA jA sakatA thA lekina kula milAkara yaha eka place hai jahAM restaurant experience meM small things (Heavy, black, antique-seeming ke lie eka teapot) ke importance ko samajhA jAtA hai|","['anecdotes/miscellaneous', 'service']","['positive', 'negative']"
3213,khuzI hai ki Apake pAsa paying customers ko  bAhara throw karane kI luxury hai|,['anecdotes/miscellaneous'],['neutral']
1743,"Pizza svAdiSTa hai- ve saste, jame, kaTe hue cheese ke bajAya fresh mozzarella kA use karate haiM jo most pizzaria's meM common hai| ",['food'],['positive']
1321,"yaha relax karane ke lie eka uttama place hai aura food, New York city ke sabase acche places meM se eka hai|","['food', 'ambience']","['positive', 'positive']"
2907,"Service friendly hai, aura isameM kabhI bhI aMdara Ane meM aura getting a table meM koI problem nahIM hotI|",['service'],['positive']
1890,Atmosphere crowded thA lekina yaha eka great bistro-type vibe thA|,['ambience'],['conflict']
2675,Check it out,['anecdotes/miscellaneous'],['positive']
2588,"sabase pahale, waitress pUrI taraha se unattentive thI 2 times hamane use dekhA (jo ki 6 tables vAle restaurant meM odd hai) aura hamane galata order pAyA|",['service'],['negative']
2234,Don't go.,['anecdotes/miscellaneous'],['negative']
3130,Food bahuta jyAdA oily thA|,['food'],['negative']
3285,But they do.,['anecdotes/miscellaneous'],['neutral']
709,"hAlAMki kyA acchA hai, ki prices bahuta affordable hai aura sAtha hI, aura food really good hai|","['food', 'price']","['positive', 'positive']"
1198,Fish fresh hai lekina variety of fish ordinary se adhika kucha bhI nahIM hai|,['food'],['conflict']
2380,"Look mujhe nahIM patA ki jina people ne reviews likhI hai, ve kabhI decent place para gae haiM (PLEASE SOMEOTHER PLACES ko TRY kareM)|",['anecdotes/miscellaneous'],['neutral']
2250,Suan ne isa loyalty ko cunautI dI hai|,['anecdotes/miscellaneous'],['neutral']
2302,"hamArA pasaMdIdA meal eka pesto pizza hai, house salad, aura eka acchI bottle of wine hai|",['food'],['positive']
973,"Ambiance aura music funky, jisako maiM enjoy karatA hUM|",['ambience'],['positive']
2132,"City meM food, drinks aura service spaSTa rUpa se sarvazreSTha meM se haiM|","['food', 'service']","['positive', 'positive']"
231,maiM vahA~ late afternoon meM apanI date ke sAtha bite size food aura refleshment ke lie gayA|,['anecdotes/miscellaneous'],['neutral']
1184,"yaha vAstava meM bahuta acchA deal, consider karate hue hameM four dollars kA pUrA off milA hai|",['price'],['positive']
250,"maiM area aura folks samajhatA hU~ Apako yahA~ romantic, alluring ambiance aura five star service jo eka sommlier ke featuring aura captain ke back waiters kI eka jaTila maze ke lie Ane kI z2arUrata nahIM hai - Apa authentic foods, tastes, experiance ke lie Ate haiM|","['food', 'ambience', 'service']","['positive', 'positive', 'positive']"
3653,mere dosta aura maiM NY meM chuTTI para the aura yaha Chance eka dosta dvArA referred kiyA gayA thA|,['anecdotes/miscellaneous'],['neutral']
2988,"Last time jaba maiM yahAM gayA thA, to waitress hamArA order lene ke bAda vApasa nahIM AI thI|",['service'],['negative']
3092,Try the tandoori salmon!,['food'],['positive']
3686,"Eating in, atmosphere ise bacAtA hai yaha bahuta hatAzApUrNa experiance hai|","['anecdotes/miscellaneous', 'ambience']","['negative', 'positive']"
2139,hama mid-town meM isa oasis ke lie kaI bAra lauTeMge|,['anecdotes/miscellaneous'],['positive']
2454,maiM atmorphere @ peep pasaMda karatA hU~!,['ambience'],['positive']
1881,Enjoy!,['anecdotes/miscellaneous'],['positive']
633,We weren't!,['anecdotes/miscellaneous'],['neutral']
268,yaha mere favorite restaurants meM se eka hai aura yaha miss nahIM ho sakatA hai|,['anecdotes/miscellaneous'],['positive']
3613,(La Rosa eka jhUlate daravAje dvArA Mexican restaurant Pacifico se jur3A hai)|,['anecdotes/miscellaneous'],['neutral']
678,Other night hamAre pAsa $ 30 meM three course meal thA aura saba kucha delicious thA - agara maiM plate ko cATa kara clean kara pAtA to maiM karatA|,['food'],['positive']
2690,kRpayA aware rahe ki yaha kevala CASH yA AMEX hai!,['anecdotes/miscellaneous'],['neutral']
2930,mujhe isa place se high expectations thI aura kucha month pahale hI isa occasion ke lie advance meM reservation karA lie the|,['anecdotes/miscellaneous'],['neutral']
2166,unheM warm serve kiyA gayA thA aura eka soft fluffy interior diyA gayA thA|,['food'],['positive']
887,hamAre table para jo AyA recognition aura stringy ke beyond jalA diyA gayA|,['food'],['negative']
2448,mere pAsa Pad Thai thA aura noodles cipacipA thA|,['food'],['negative']
1413,"Frankly, jaba tuma compare karate ho ki lunch meM yahA~ kyA khA sakate ho, banAma McDs se yA city meM bahuta se other sandwich shops haiM, to koI comparison nahIM hai|",['food'],['positive']
3129,Hostess offensive hone ke kAraNa rude ho gayI hai|,['service'],['negative']
2271,"yadi Apa Haru's ke great food ke lie tarasa rahe haiM, lekina apane Sake Bar se street kI ora head kie hue, vAstava meM House Roll ke lie, wait building nahIM kara sakate haiM!","['food', 'service']","['positive', 'negative']"
2306,Food kamAla kA hai|,['food'],['positive']
1975,Succulent steaks thor3A pakA huA Apake desired 'doneness' salads aura sides ke sAtha jo leafy road ko kill karane jaisA nahIM dikhatA hai|,['food'],['positive']
3699,"Lunch pickels and slaw ke sAtha, binA kisI extra charge ke AyA|",['price'],['positive']
2875,ucita prices para sAmAnya wine.,"['food', 'price']","['positive', 'positive']"
2303,sabhI suvidhApUrvaka door taka delivered kara diyA gayA|,['service'],['positive']
2513,hAlAMki wine by the glass acchI thI|,['food'],['positive']
458,acchI Family ke lie pAraMparika restaurant.,['anecdotes/miscellaneous'],['positive']
809,balki usa price ke lie sky yA water club meM terrace taka kI koziza kI hoMgI|,"['anecdotes/miscellaneous', 'price']","['neutral', 'negative']"
3655,"maiMne bhI Change Mojito order kiyA, jo isa world se out thA|",['food'],['positive']
2098,Okay service.,['service'],['neutral']
1624,kevala service eka cIja jo food se jyAdA wonderful (jo exceptional) hai|,"['food', 'service']","['positive', 'positive']"
3209,maiM isa restaurant meM phira kabhI visit nahIM karUMgA|,['anecdotes/miscellaneous'],['negative']
1907,Waitress ne glasses of wine ko suggest kiyA jo food ke sAtha bahuta acchA calA|,"['food', 'service']","['positive', 'positive']"
1557,"yA sister, mere case meM!",['anecdotes/miscellaneous'],['neutral']
3408,maiMne kaI alaga-alaga Indian restaurants meM khAyA hai|,['anecdotes/miscellaneous'],['neutral']
1535,"jaba Apa apanA order dete haiM to ve counter para sabhI business kara sakate haiM, lekina unakA food kahatA hai ki I love you|","['food', 'service']","['positive', 'negative']"
3202,"hama sushi ke bAre meM bahuta particular haiM aura donoM hara choice ke sAtha khuza the jisameM ceviche mix (special), crab dumplings, assorted sashimi, sushi aura rolls, do type ke sake, aura banana tempura zAmila hai|",['food'],['positive']
449,unake tAz2A garlic yA eggplant ke sAtha plain pizza ko Az2amAye|,['food'],['positive']
1449,Don't go there!,['anecdotes/miscellaneous'],['negative']
927,"ThIka hai, isalie servers thor3A clueless hokara cAroM ora ghUmate haiM, lekina unheM milane vAlI crowd ke lie enough se adhika servers haiM - yaha ThIka hai, Apako basa unakA attention pAne ke lie eka small effort karane haiM|",['service'],['conflict']
585,Good luck getting a table.,['anecdotes/miscellaneous'],['negative']
1927,"hamane ise binA kisI recommendation ke jo vahAM gayA hai randomly uThAyA, isalie hama sure nahIM the ki kyA expect kareM|",['anecdotes/miscellaneous'],['neutral']
1367,merI taraha apanI nose mata dekho ...,['anecdotes/miscellaneous'],['negative']
701,Planet Thai is great!,['anecdotes/miscellaneous'],['positive']
345,yaha service kharAba hai,['service'],['negative']
293,Just don't do it.,['anecdotes/miscellaneous'],['negative']
1720,Just ignore the trendy wannabes.,['anecdotes/miscellaneous'],['negative']
1494,"Takeout menu adhika italian dishes ko offer karane vAle expanded menu para naz2ara rakhane ke lie kahatA hai, maiM iMtajAra nahIM kara sakatA!",['food'],['positive']
1085,"Trust me, yaha acchA hogA, aura yaha sabhI kucha hI samaya meM devour kara jAe~ge|",['food'],['positive']
2636,merI girlfiends aura maiM last night phira se O.G. meM khAyA|,['anecdotes/miscellaneous'],['neutral']
1179,"I wish unakA eka mere office ke pAsa hotA, to maiM roja jAtA|",['anecdotes/miscellaneous'],['positive']
1976,Finally!,['anecdotes/miscellaneous'],['positive']
1315,Amma ke lie money kA sabase kama value hai maiMne pichale 2 varSoM meM NYC meM yaha experience kiyA|,['price'],['negative']
3194,"Thai food kI bAta hone para maiM sabase experienced person nahIM hUM, lekina merA friend jo mujhe vahAM le gayA, vaha hai|",['anecdotes/miscellaneous'],['neutral']
688,mujhe lagatA hai ki yaha eka pretty good spot hai yadi yaha overpriced aura overrated na ho|,['price'],['negative']
2393,phira cAhe Apake Age two people hoM yA two hundred people hostess ApakA name leMge aura Apako five minutes meM batAte haiM|,['service'],['positive']
1278,hAlAMki pizza acchA hai|,['food'],['positive']
2201,Bottles of wine sastI aura acchI hai|,"['price', 'food']","['positive', 'positive']"
624,Apa bilkula bhI disapointed nahIM hoMge|,['anecdotes/miscellaneous'],['positive']
3252,Walk-ins are risky too.,['anecdotes/miscellaneous'],['negative']
620,"100 se adhika different beers guest ko offer kI jAtI hai, tAki mere husband bahuta khuza ho sake aura food delicious bana sake, agara mujhe dish recommend karanI ho, to yaha pumkin tortelini honI cAhie|",['food'],['positive']
3541,"jaba taka hama na kaheM, vo hameM dinner special na deM|",['service'],['negative']
